idx,sex,phone,pitch_praat,f1_org_praat,f2_org_praat,f3_org_praat
3958,F,ix,225.7169050440624,548.94275,1712.3445000000002,2386.2355
3959,F,ix,158.4966581434938,483.73025,2514.2225,2813.66425
3960,F,ix,226.94831489994152,463.166,2526.3253333333337,2827.1493333333333
3961,F,ix,212.9294270623295,458.507,1880.908,2875.057666666667
3962,F,ix,178.92653092390873,473.2070000000001,1902.7172,2566.2376
3963,F,ix,184.7566331758375,465.86883333333327,1725.0626666666667,1993.9995
3964,F,ix,208.9050621331621,537.629875,2239.3165000000004,2974.5545
3965,F,ix,214.56388635264665,458.8312,2066.636,2532.3504000000003
3966,F,ix,196.77077826200744,644.2987999999999,1629.8294,2830.104
3967,F,ix,213.13170055814575,573.85,2113.1656,2983.1056
3968,F,ix,201.6604163535819,701.4069999999999,1896.1502,2985.2930000000006
3969,F,ix,189.38346152912652,596.9221666666667,2245.067666666667,3117.289666666667
3970,F,ix,207.99909323211685,540.08275,1620.0705,2578.3432500000004
3971,F,ix,252.92368315366303,555.1466666666666,1638.9781666666663,2809.192833333333
3972,F,ix,202.5117454354812,452.9455,1659.91225,2812.6510000000003
3973,F,ix,169.86773009264337,528.7003333333333,1480.954,2292.088333333333
3974,F,ix,198.72870211096895,433.558,1608.2936666666665,2759.207
3975,F,ix,193.62795592676528,512.247625,1627.398,2746.077625
3976,F,ix,219.102221730079,628.9734000000001,1650.2127999999998,2692.3742
3977,F,ix,188.048093915109,588.32975,2428.982,3003.476
3978,F,ix,166.1432947147677,569.1624999999999,1764.75675,2228.05
3979,F,ix,182.7724226444308,605.6121999999999,2157.4904,2963.1964
3980,F,ix,161.62063577025967,633.762,1867.4062857142856,2158.517142857143
3981,F,ix,179.98172080361766,497.8504,1634.0836,3015.6054
3982,F,ix,181.76641784435895,587.7206,2066.8804,2712.1662
3983,F,ix,195.7728589237696,481.17,2239.68,2804.501
3984,F,ix,217.8709262331184,548.0895,2275.3050000000003,2745.8947499999995
3985,F,ix,209.86021513114005,622.4254999999999,1736.8211666666666,2807.9463333333333
3986,F,ix,242.28162685935777,632.6478571428571,1737.4614285714283,2973.1211428571432
3987,F,ix,221.1828700873609,508.821,1901.557,3078.8050000000003
3988,F,ix,190.7609061382943,416.72875,1958.3715,2756.004375
3989,F,ix,218.8979536859384,497.747,2468.0916666666667,3088.321
3990,F,ix,203.096791840416,554.5582,1847.7618,3013.246
3991,F,ix,230.1141440740461,495.0024,1984.052,3247.7026
3992,F,ix,228.6546342804375,487.5038571428571,2063.585714285714,2721.5947142857144
3993,F,ix,211.42246218671957,470.919,1886.5147142857145,2845.6148571428566
3994,F,ix,213.13170055814575,467.6876666666667,2116.668833333333,2870.8745
3995,F,ix,185.92589257214655,443.405625,2086.073625,2842.3658749999995
3996,F,ix,182.2038829656749,478.47525,1921.89625,2865.2387499999995
3997,F,ix,216.4208713608872,710.1955714285715,1678.5414285714287,3205.962285714286
3998,F,ix,217.8709262331184,420.772,1674.36375,2525.058
3999,M,eh,102.44696480406203,540.038,1501.4388571428572,2753.4775714285715
4000,M,eh,122.96382672917004,594.069125,1106.8015,2661.952625
4001,M,eh,116.86578801725342,603.2605,1517.3218333333334,2227.6286666666665
4002,M,eh,122.96382672917004,575.018111111111,1567.5657777777778,2474.2764444444447
4003,M,eh,114.35148680350784,586.8689,1549.5000000000002,2692.2246000000005
4004,M,eh,100.69770920982832,588.9937142857143,1682.9925714285714,2577.7984285714288
4005,M,eh,139.4397408062805,580.7618,1573.8295000000005,2196.1296
4006,M,eh,104.726976891922,591.1267777777778,1642.135888888889,2484.1403333333333
4007,M,eh,160.0962034399053,613.9863333333334,1614.717666666667,2167.555333333333
4008,M,eh,122.1231840767587,564.8373333333334,1354.3186666666668,2085.0924444444445
4009,M,eh,128.41545034887423,564.9043333333333,1531.8165,2896.737833333333
4010,M,eh,103.51596421772724,566.8130000000001,1589.0569999999998,1907.03575
4011,M,eh,105.99821867135095,566.106,1911.8737777777776,2772.5514444444448
4012,M,eh,105.909979583139,549.3055714285714,1821.862714285715,2846.6240000000003
4013,M,eh,126.75640832449824,526.5130769230769,1464.0822307692308,2546.588230769232
4014,M,eh,135.26709062483687,658.4834,1623.6568,2325.0852
4015,M,eh,147.28452392225483,538.3395000000002,1729.0779166666664,2468.6574166666664
4016,M,eh,109.09170542566191,544.4294,1773.5566,2482.0790666666667
4017,M,eh,105.78991234191128,601.0624,1376.3244,2497.7528
4018,M,eh,129.32518028133188,593.269,1522.55625,2625.48225
4019,M,eh,137.7608383856524,548.153,1733.9755714285714,2594.3931428571427
4020,M,eh,98.24400452424658,488.25714285714287,1693.14,2166.9667142857143
4021,M,eh,113.18645873324849,707.9398333333334,1605.0475,2451.288666666667
4022,M,eh,122.60840814051669,518.4725714285715,1653.569,2227.138142857143
4023,M,eh,153.7062608079315,561.7339230769229,1826.616,2512.5151538461546
4024,M,eh,106.57600162476676,484.244,1759.6536666666664,2212.1064999999994
4025,M,eh,163.8824641243343,574.393142857143,2036.2210714285716,2718.558571428571
4026,M,eh,129.95241970615595,545.1209999999999,1762.925222222222,2266.322333333333
4027,M,eh,102.64282851406185,583.2154285714286,1825.471571428571,2557.4924285714287
4028,M,eh,138.89184189957848,489.484,1833.0262,2811.485
4029,M,eh,179.4187486012564,615.8837500000001,1476.1535,2639.383625
4030,M,eh,121.77259745726434,520.5645000000001,1680.480166666667,2397.2071666666666
4031,M,eh,99.58236778746507,647.7507142857143,1741.7502857142858,2215.0575714285715
4032,M,eh,112.27128136304708,659.712090909091,1613.4647272727273,2688.902636363636
4033,M,eh,99.25320002692644,505.2422857142856,1810.078714285714,2399.674571428572
4034,M,eh,153.8492134143023,620.152,1632.5838,2708.5045999999998
4035,M,eh,135.10559645690998,466.07158333333336,1848.3038333333336,2289.754416666666
4036,M,eh,114.84975688055854,562.26125,1505.12,1950.5460000000005
4037,M,eh,134.83272146757835,536.4355555555555,1458.3275555555556,2342.158111111111
4038,M,eh,130.90424109311382,597.6838750000001,1320.4755,2451.3585000000003
4039,M,eh,128.38024724614445,600.5165000000001,1926.3005,2719.8045
4040,M,eh,134.2279327350314,493.4434285714286,2040.228857142857,2725.6071428571427
4041,M,eh,111.34678721578352,637.09025,1595.08325,2821.6624999999995
4042,M,eh,149.02099112429002,602.3338,1290.8350666666668,2481.522
4043,M,eh,133.3563757355234,553.1447368421053,1592.0994736842108,2691.996157894737
4044,M,eh,130.20498097550578,525.3327777777778,1943.4433333333336,2561.936888888889
4045,M,eh,137.33425906214666,643.7363333333334,1770.2123333333336,2639.224666666667
4046,M,eh,113.5979458339751,606.7536363636365,1555.151818181818,2679.818363636364
4047,M,eh,128.60977042763432,465.0745,1384.0166666666669,2685.2243333333336
4048,M,eh,120.2175615059223,585.5926666666667,1645.9502222222222,2390.485777777778
4049,M,eh,151.2293647342764,575.5657500000001,1736.533625,2524.9505
4050,M,eh,136.79607385673543,606.1183750000001,1051.365875,2299.278875
4051,M,eh,155.17024581238073,501.08290909090914,1777.8153636363638,2392.460181818182
4052,M,eh,114.76834459018208,572.7249999999999,1542.2230909090906,1951.878
4053,M,eh,127.29958444933357,619.07725,1515.749,2402.1918749999995
4054,M,eh,101.85033297608898,533.0637499999999,1517.23025,2564.5643749999995
4055,M,eh,128.17437257558285,621.6904999999999,1757.3202142857149,2680.3205
4056,M,eh,133.49029479869282,610.5315555555555,1348.6372222222224,2659.846
4057,M,eh,113.0991045479372,576.9984285714286,2049.138785714286,2770.880642857143
4058,M,eh,119.4827378279342,477.88188888888885,1732.4374444444445,2702.992555555556
4059,M,eh,144.4332579944591,595.1095555555555,1532.3886666666667,2797.99
4060,M,eh,117.70623010974748,578.564,1526.363153846154,2436.880307692308
4061,M,eh,106.06563166430892,498.2526666666667,1713.1994666666667,2536.4596
4062,M,eh,143.80126669122197,601.1055714285715,1808.1945714285716,2723.3954285714285
4063,M,eh,121.57770010896104,549.1103749999999,1559.5135000000002,2242.5465
4064,M,eh,113.45474326942474,608.331,1451.6173333333336,2419.9722222222217
4065,M,eh,137.5433492531265,547.2289999999999,1726.16475,2496.9105
4066,M,eh,135.1139962114174,567.079,1549.92425,2476.60675
4067,M,eh,137.2596401331023,583.14975,1547.2625,2549.4214166666666
4068,M,eh,120.44087971317884,647.6005,1381.6435,2440.15525
4069,M,eh,130.97222921616623,722.3904,1360.8982,2587.7214
4070,M,eh,153.14516212312262,555.9082727272727,1721.4313636363636,2225.556454545455
4071,M,eh,118.24224522694804,607.1084,1363.6224000000002,2660.477
4072,M,eh,115.35852695217116,531.0113,1537.3493,2169.5259
4073,M,eh,125.1461737663344,591.8323,1344.0952,2240.5717
4074,M,eh,132.3778866970293,578.58875,1680.5733125,2714.3171875000003
4075,M,eh,117.56895163889791,596.706,1375.1638571428573,1899.9831428571424
4076,M,eh,136.04294898265383,714.5854999999999,1824.498875,2498.52825
4077,M,eh,89.40398144944942,570.4750625,1927.7989375,2566.5370000000003
4078,M,eh,123.00170785626828,568.5353333333334,1744.8247777777776,2569.288
4079,M,eh,93.6473030982463,581.07275,1480.809875,2498.6656250000005
4080,M,eh,93.36938335146272,551.863,1408.705375,2524.17475
4081,M,eh,104.9134376434052,578.0719285714285,1485.611571428571,2266.963928571429
4082,M,eh,158.22012030679358,588.2262857142858,1414.7162857142855,2166.202
4083,M,eh,113.49516060041812,599.67975,1508.67325,2504.912375
4084,M,eh,116.23799054753889,610.67,1548.3161666666665,2601.485666666667
4085,M,eh,137.5814532720023,663.3851428571428,1521.5499999999995,2442.5275714285717
4086,M,eh,123.64919066324124,599.4351111111112,1693.2614444444444,2046.834444444444
4087,M,eh,133.9793018474901,571.3715833333333,1660.732,2526.13775
4088,M,eh,120.81836819183556,691.7126666666667,1509.5883333333331,2228.8765
4089,M,eh,105.83063239980017,589.3755454545455,1329.1592727272723,2071.036545454546
4090,M,eh,107.27033762644028,525.849,1799.5298888888892,2148.5101111111107
4091,M,eh,98.9896618367172,587.5804285714286,1315.440857142857,2335.0152857142857
4092,M,eh,115.98123724027164,634.5813333333333,1854.1928333333333,2474.5626666666662
4093,M,eh,122.25294416872656,642.8072857142857,1516.1455714285717,2520.929142857143
4094,M,eh,113.80476637499228,517.9896666666667,1238.9851111111109,2746.5735555555552
4095,M,eh,139.76700691386128,515.5793749999999,1907.652625,2445.153875
4096,M,eh,97.61095080715518,531.3752222222222,1513.4592222222225,1817.386
4097,M,eh,120.413185481169,512.8451249999999,1571.132625,2388.8425
4098,M,eh,129.6722128763877,610.688375,1748.727375,2384.809125
4099,M,eh,96.370103264043,674.916875,1653.2142500000002,2624.143875
4100,M,eh,153.70850800291777,638.6748333333334,1001.4398333333334,2736.1891666666666
4101,M,eh,138.28172482164445,585.9885,1520.9648000000002,2612.1462999999994
4102,M,eh,126.40400786137587,581.4251111111112,1605.9224444444444,2461.669555555556
4103,M,eh,100.14450839956817,592.388125,1509.759375,2636.7788750000004
4104,M,eh,129.65787013290105,518.5166000000002,1652.4928,1988.2478000000003
4105,M,eh,141.30124894262823,502.2938,1857.8327,2250.8692
4106,M,eh,113.8307262440459,656.2303125,1300.006,2261.5908750000003
4107,M,eh,135.32429894644835,511.088,1814.856444444444,2662.465444444444
4108,M,eh,116.141543928417,535.20775,1730.7486666666666,2472.025166666667
4109,M,eh,122.85023167044098,639.3808,1806.2777,2772.2036
4110,M,eh,107.40681531674156,594.3777142857143,1513.9625714285717,2455.996428571428
4111,M,eh,128.18550693607054,511.9908333333333,1609.155166666667,2472.0094166666668
4112,M,eh,127.54812121302751,533.2416000000001,1739.355,2615.842
4113,M,eh,125.61970710603526,631.5864166666667,1649.14825,2729.1318333333334
4114,M,eh,134.6645603417143,633.9459999999999,1460.3232222222225,2557.8758888888888
4115,M,eh,118.51456161415597,511.8528571428572,1671.7465714285715,2544.2771428571427
4116,M,eh,110.74131781828493,590.5369999999999,1592.03,1959.2061666666664
4117,M,eh,124.35317992219264,550.2661428571429,1624.8942857142854,2362.389571428572
4118,M,eh,128.96825479530133,597.081,1775.8825555555557,2464.239444444445
4119,M,eh,107.4106177546122,653.9501538461539,1239.0001538461538,2679.874846153846
4120,M,eh,120.46930904908344,621.2536,1619.2012,2699.1910000000003
4121,M,eh,125.08020006688052,518.8763333333334,1701.5371666666667,2120.8148333333334
4122,M,eh,118.96205573072815,596.84775,1745.544125,2762.525625
4123,M,eh,127.93938628712024,563.506875,2016.10475,2715.371375
4124,M,eh,127.04811133355902,603.05475,1601.140625,2123.1510000000003
4125,M,eh,112.76116831684226,502.3389090909091,1684.9107272727272,2391.302454545454
4126,M,eh,123.64919066324124,680.7443333333334,1762.0158333333336,2797.9186666666665
4127,M,eh,110.56530394215874,643.14025,1362.1100833333333,2508.1801666666665
4128,M,eh,125.05554004548256,580.5455714285715,1418.676857142857,2442.0727142857145
4129,M,eh,137.5785030391416,578.7956,1434.734,2510.3552000000004
4130,M,eh,93.03721474678493,578.1679090909091,1586.4143636363633,2150.879545454545
4131,M,eh,134.99155585468333,589.9911111111111,1613.1776666666665,2915.610222222222
4132,M,eh,125.82470364417644,555.916875,1698.521625,2616.34325
4133,M,eh,145.0863578220188,568.9062857142858,1179.5501428571426,2908.023285714286
4134,M,eh,122.09500824189053,618.0061428571428,1678.871857142857,2584.531857142857
4135,M,eh,144.64711400689916,574.1084285714286,1869.8381428571429,2612.5861428571434
4136,M,eh,96.28249940974464,603.4544999999999,1486.4885000000002,2161.8170000000005
4137,M,eh,146.76127114552455,531.7346,1579.9747,2133.5698
4138,M,eh,148.69301143911275,566.297,1406.53,2364.6694
4139,M,eh,100.12220339902316,631.4877142857143,1153.9207142857144,2610.990428571429
4140,M,eh,127.9464161511698,655.2457142857144,1805.0942857142857,2824.850571428571
4141,M,eh,156.97484232134667,548.5795,1726.6614999999997,2541.4657
4142,M,eh,164.02442240395874,610.174125,1999.968,2830.18475
4143,M,eh,117.61432288647492,619.0591111111112,1279.8242222222225,1770.4628888888888
4144,M,eh,97.58956972317698,555.3534999999999,1561.2524999999998,2426.295125000001
4145,M,eh,126.49151541586632,535.643,1581.5675555555554,2550.658
4146,M,eh,113.5979458339751,584.9258333333333,1583.9064166666667,2161.93375
4147,M,eh,133.20621194049238,551.1266,1765.6504,2664.384
4148,M,eh,123.42239864677856,588.65275,1796.4190000000003,2726.976625
4149,M,eh,141.01272146108056,603.817,1631.796857142857,2294.411
4150,M,eh,126.40679827767654,570.6652222222223,1630.9975555555557,2311.0470000000005
4151,M,eh,102.16210223723512,585.6356842105264,1837.4851578947369,2553.877842105263
4152,M,eh,107.68175028278873,519.1892857142858,1513.83,2644.921857142857
4153,M,eh,145.0538472886377,635.6225,1446.0855,2519.73675
4154,M,eh,127.44873503086777,486.665,1765.4215454545454,2725.1488181818177
4155,M,eh,97.89670435706464,643.4853636363637,1626.9004545454543,2477.917818181819
4156,M,eh,118.58041036703372,582.8127692307692,1927.980846153846,2612.8558461538464
4157,M,eh,117.004570038308,629.5915,1499.6785,2580.4945
4158,M,eh,118.55418074169314,530.735375,1636.356,2506.84525
4159,M,eh,126.9576023797807,553.9238333333334,1683.905166666667,2254.512666666666
4160,M,eh,114.3025143816082,554.3052222222221,1623.082111111111,2215.360111111111
4161,M,eh,156.54084959629884,731.9456363636363,1583.6092727272726,2589.672727272728
4162,M,eh,111.87436699165302,468.597,1584.7385000000002,2689.262666666666
4163,M,eh,96.30118713627466,608.3135,1477.9426,2492.8999
4164,M,eh,118.57207445961772,682.14925,1639.4283750000002,2568.72525
4165,M,eh,100.5757798566483,577.149,1607.7752,2227.9192
4166,M,eh,143.79003610741418,554.2102857142856,1759.9592142857143,2393.8592857142858
4167,M,eh,137.1280226793127,743.2528,1925.4352,2689.0334000000003
4168,M,eh,109.93573046929218,597.5590000000001,1290.97425,2689.656916666667
4169,M,eh,135.57297501735846,597.0845000000002,1514.41945,2657.95175
4170,M,eh,107.30319248051217,602.64675,1551.9275833333334,2586.7375000000006
4171,M,eh,136.59889487925057,544.3505,1969.861625,2492.984875
4172,M,eh,112.53226410424642,538.5053333333334,1923.29375,2542.3465
4173,M,eh,98.9896618367172,537.8764285714285,1365.2684285714288,2770.152714285713
4174,M,eh,104.9483450885111,517.5821666666667,1696.1093333333336,2260.594333333333
4175,M,eh,144.64711400689916,652.99575,1527.56025,2746.684
4176,M,eh,124.35010735856228,546.43835,1899.1212000000005,2563.6823
4177,M,eh,89.50322468860483,633.5253333333333,1427.7984444444442,2784.5261111111117
4178,M,eh,103.4162486527256,552.5261874999999,1503.5145000000002,2369.346125
4179,M,eh,108.69370732139744,543.7195454545455,1947.5127272727275,2747.746363636364
4180,M,eh,103.95970273028937,547.9204166666667,1527.2013333333334,2351.8141666666666
4181,M,eh,112.73783692572188,623.0206666666667,1458.8051666666668,1654.7705
4182,M,eh,110.07181181564243,568.1149230769231,1786.945846153846,2468.623461538461
4183,M,eh,136.4229297708065,553.779,1507.891888888889,2657.655888888889
4184,M,eh,138.4057725854478,570.8809285714286,1814.523357142857,2165.4727857142857
4185,M,eh,132.97542033464345,495.892,1895.2644,2444.1557999999995
4186,M,eh,103.50947830878772,601.7886666666667,1669.352,2088.949666666667
4187,M,eh,89.08331436132757,570.118375,1491.1151249999998,2283.3645000000006
4188,M,eh,130.67295924750184,579.2719999999999,1555.6503333333333,1980.32
4189,M,eh,113.79251783126269,602.6126666666665,1543.5778333333335,2369.4302500000003
4190,M,eh,123.08467855027088,554.3352857142856,1955.8067142857144,2711.4328571428573
4191,M,eh,105.96035879124304,675.2605,1299.22375,2474.45375
4192,M,eh,104.50240994730665,483.7384666666667,1692.964066666667,2480.1685999999995
4193,M,eh,103.51288964599183,623.3077000000001,1650.1636000000003,2349.8295
4194,M,eh,100.54745576697424,605.0859,1648.5305,2698.2374
4195,M,eh,122.52647872646664,572.625,1806.2412222222224,2493.33
4196,M,eh,137.8121192388967,586.8494615384616,1783.5688461538462,2507.568923076923
4197,M,eh,137.06901733482664,646.7427142857143,1834.133857142857,2507.138428571429
4198,M,eh,128.96969977105195,600.17,1716.8113750000002,2638.0125000000003
4199,F,eh,227.94992699610088,665.26,1972.4596666666664,2793.0333333333333
4200,F,eh,201.2691682474748,666.1359999999999,2037.0185714285712,2892.617285714286
4201,F,eh,193.2589229086438,728.7713333333335,1583.8598333333332,2510.451333333333
4202,F,eh,213.0170450241794,723.2759,2049.0375000000004,2820.9894
4203,F,eh,200.29694232799903,647.1165000000001,1915.52925,2437.389125
4204,F,eh,206.24565829115005,632.3801666666666,1760.2706666666666,2529.695666666667
4205,F,eh,176.69671963514187,614.0228571428572,1735.2368571428574,2573.309285714286
4206,F,eh,189.5793075793152,728.1198750000001,2140.778375,2472.6182499999995
4207,F,eh,204.59747901009112,654.2540000000001,1959.889,2847.8786
4208,F,eh,208.69772903927003,563.9517857142857,2214.8429285714283,2508.002785714285
4209,F,eh,186.5279443859825,631.0239,1997.1442,3037.3314
4210,F,eh,214.02596220394236,629.2925,1915.1925,2344.080166666666
4211,F,eh,259.7069261249869,759.3506428571429,2392.0162142857143,3212.4295
4212,F,eh,196.46006841884667,686.9044,1443.8803,2637.9865999999997
4213,F,eh,219.1443514288018,719.3695,2035.7847500000005,2993.35075
4214,F,eh,222.405982758162,673.9593,1896.8436,2555.5614
4215,F,eh,184.1852129744967,691.1206666666667,1939.7913333333336,2354.504111111112
4216,F,eh,205.31418252013,592.427,2074.8191666666667,2582.2175
4217,F,eh,217.9271026852603,797.3530625,1799.6201875000002,2933.882625
4218,F,eh,192.0476544978447,723.1583333333333,1730.4132222222222,2629.601
4219,F,eh,220.33827905029855,578.6178333333334,2091.071166666666,2657.271833333333
4220,F,eh,187.22953304362764,631.4657142857143,1296.9699999999998,2925.6741428571427
4221,F,eh,214.59495334563465,554.6995555555555,1808.7093333333328,2731.907222222222
4222,F,eh,172.894227482189,680.30375,1992.995875,3097.1939999999995
4223,F,eh,253.0843656435758,752.9144285714285,1496.9812857142856,3115.5602857142853
4224,F,eh,215.2053734649278,603.7303636363638,2312.7854545454543,3210.194727272727
4225,F,eh,191.53112621024388,602.3094444444445,1702.6762222222223,2262.042
4226,F,eh,204.6673501234692,797.109,1345.3288571428568,3116.265857142857
4227,F,eh,215.4058074714961,604.841875,2178.205125,2619.168625
4228,F,eh,207.90893467062816,597.7620588235293,1930.2092941176472,2783.065470588236
4229,F,eh,180.0279113789537,582.342,2024.2101111111117,2294.833666666667
4230,F,eh,142.15926686031045,669.60275,2052.24075,2910.61875
4231,F,eh,244.50539401859095,670.1024285714285,1641.7087142857142,2673.748428571428
4232,F,eh,197.3852006366872,760.5620000000001,1986.0268,3279.6946
4233,F,eh,214.72486299985223,751.6627,2084.6343,2876.9518
4234,F,eh,225.0750985317524,583.9828333333334,1925.4731666666664,3013.7876666666666
4235,F,eh,239.19164359459137,769.1790000000001,2023.42125,2802.61175
4236,F,eh,203.504327674453,667.4928888888888,1733.7792222222224,2990.053111111111
4237,F,eh,195.9672883578095,624.9164375,2053.8680625,2883.2449375
4238,F,eh,194.909188517014,757.6685,1762.7959999999998,2707.4725
4239,F,eh,184.79127119452477,643.7125714285714,1983.802714285714,2984.3754285714285
4240,F,eh,205.82740633320012,654.2907272727272,1804.970454545455,2535.989
4241,F,eh,190.58491476957784,635.1627272727272,1980.070727272727,2478.223636363636
4242,F,eh,180.640998005898,692.0924444444446,2353.5981111111114,3169.1284444444445
4243,F,eh,241.1167689249816,645.1838333333333,1969.3216666666667,3157.449333333333
4244,F,eh,218.2353864225761,617.5812142857143,2065.0222857142858,2929.129928571429
4245,F,eh,210.28902877973408,616.6573333333334,1729.204777777778,2707.9302222222223
4246,F,eh,238.30536947096448,786.4012307692308,2073.468,3048.940076923077
4247,F,eh,228.4891988111833,817.9446666666666,1507.860777777778,2910.952888888889
4248,F,eh,200.8279826907814,518.8912,2155.8934,2872.5042
4249,F,eh,193.6885813732477,718.5706,1889.2822,2244.9654
4250,F,eh,159.98683746182158,675.9529166666667,2376.3059166666667,2961.066166666666
4251,F,eh,218.2183260084852,706.6272857142857,1160.805357142857,2514.230071428572
4252,F,eh,169.82704585010046,713.9481666666667,2146.6560000000004,3333.9453333333336
4253,F,eh,187.4485047923364,467.0125,2291.358666666667,2691.06675
4254,F,eh,186.2262538414484,656.7047142857143,1267.475285714286,2981.6442857142856
4255,F,eh,241.52913604575312,775.093,1858.8905555555557,3102.439555555556
4256,F,eh,206.24565829115005,772.8920909090909,1402.5006363636364,3195.7962727272725
4257,F,eh,209.08651187185737,681.1811818181817,2115.649318181818,2887.4761363636367
4258,F,eh,215.49392776305348,648.8963000000001,1752.4414999999997,2422.271
4259,F,eh,217.13576507712656,780.1176666666667,1767.3956666666663,2718.4305
4260,F,eh,212.18925854732495,696.1751666666665,1545.5455,2623.070333333333
4261,F,eh,214.95920465691947,621.1244,2202.0556,2902.1396
4262,F,eh,204.93463107157672,636.1652857142857,2051.368285714286,3055.851714285714
4263,F,eh,178.9772557350693,761.5296000000001,2145.3114,3137.846
4264,F,eh,191.7045552397551,729.7747999999999,1850.663,2995.8041000000003
4265,F,eh,177.56759835434644,640.9334444444444,1860.744555555556,2902.740333333333
4266,F,eh,214.1874975665249,724.971,1658.7562222222225,2420.212888888889
4267,F,eh,165.80144497445366,746.0457777777777,1633.5105555555556,2830.087888888889
4268,F,eh,239.118047703978,745.4133636363637,1670.1075454545453,2584.3016363636366
4269,F,eh,204.7611011687837,773.33,1421.639,3108.693230769231
4270,F,eh,216.0390322935356,701.78616,2191.99652,2846.9164399999995
4271,F,eh,169.0619344694143,629.3790555555556,1962.5377222222223,2674.600666666667
4272,F,eh,205.6194850848752,679.5074285714285,2033.0974285714287,3304.834142857143
4273,F,eh,179.35252729771693,638.7358181818181,1869.6344545454544,2884.070090909091
4274,F,eh,180.71148745127888,682.1314545454545,1696.3296363636366,2605.653909090909
4275,F,eh,226.51707119131495,702.6388181818181,1746.034818181818,2347.1335454545456
4276,F,eh,206.9763322708318,615.103,1930.9217777777776,3049.49
4277,F,eh,223.9425032885459,694.4836363636363,2059.686363636364,2708.0240000000003
4278,F,eh,241.8387260160296,732.8002,2024.9328,2911.7197
4279,F,eh,214.79363131316632,553.6478,2355.7417,3082.7667
4280,F,eh,188.29626987681343,532.7340999999999,2035.9206,2712.2928999999995
4281,F,eh,231.1134055560555,707.6829230769231,2008.672692307692,3179.7045384615385
4282,F,eh,211.89832043336327,752.7113333333333,2117.7215,3199.9130000000005
4283,F,eh,209.0985701395732,689.6394999999999,1390.4935000000005,2660.699
4284,F,eh,186.2262538414484,593.311125,2046.8395,2915.378
4285,F,eh,186.16374714711384,670.692111111111,1492.198111111111,2677.2824444444445
4286,F,eh,219.539428518311,664.8783333333332,1855.7265555555557,2947.823111111111
4287,F,eh,246.39482145068283,638.2958571428571,2175.8774285714285,3237.986
4288,F,eh,189.34871261567255,651.6508461538461,1455.6874615384618,2731.8528461538463
4289,F,eh,209.35455767925723,577.293125,1961.304625,2596.7223750000003
4290,F,eh,219.539428518311,658.4917777777778,2261.3248888888893,2992.2272222222223
4291,F,eh,182.89086083032709,645.0695714285714,2096.342666666667,2765.628761904762
4292,F,eh,238.3969354927389,694.8123750000001,2211.97225,3052.716
4293,F,eh,193.843649585395,697.2573749999999,1788.597125,2799.6598749999994
4294,F,eh,167.7751048394352,643.6264444444444,1847.2313333333336,3007.706777777778
4295,F,eh,158.4966581434938,626.4861666666667,1760.0408333333332,2504.3716666666664
4296,F,eh,210.10934259239627,658.001923076923,1697.345307692308,3241.3395384615383
4297,F,eh,196.88106930164685,728.2538181818182,1869.9510909090911,2778.552909090909
4298,F,eh,226.80133184640457,619.7953333333334,1868.9258333333332,2496.580416666667
4299,F,eh,193.75248106718365,650.6816666666667,2042.1926666666668,2887.4215
4300,F,eh,225.0750985317524,694.846375,1876.466375,2733.262375
4301,F,eh,190.34177599336965,630.0064,1579.3934000000002,2442.219
4302,F,eh,218.29259156863893,618.3570000000001,1979.81625,2616.337125
4303,F,eh,245.07230080870565,720.4574444444445,1930.084444444445,3168.420222222222
4304,F,eh,197.35493923403723,645.8739090909091,1895.262090909091,2746.7434545454544
4305,F,eh,214.56388635264665,572.3468,1986.3402,2550.0196
4306,F,eh,163.91134119662183,545.1848,1934.3204,2197.361
4307,F,eh,192.13928681241472,720.1531111111112,1836.7987777777776,2718.521111111111
4308,F,eh,212.13898103543173,682.9692500000001,1932.869,2826.677375
4309,F,eh,224.28351492779143,623.0263333333334,2108.3618333333334,2506.4495
4310,F,eh,219.21979839126928,816.7714444444446,1612.063666666667,2760.6137777777785
4311,F,eh,219.23099037778883,788.9793999999999,1434.2252,2601.3364
4312,F,eh,199.0723480088985,678.2249999999999,1689.664,2746.1077
4313,F,eh,207.22504931417336,726.3951666666666,1812.3505,3008.949333333333
4314,F,eh,207.7294377949614,634.5374,1828.3684,2728.41
4315,F,eh,204.90031232437383,691.625,2000.51205,2766.51645
4316,F,eh,201.22880757243053,573.2389999999999,1884.676,2642.5170000000003
4317,F,eh,216.4679673044601,722.9991111111112,1961.691777777778,3018.928555555556
4318,F,eh,145.7635292259056,754.17225,1421.827875,2849.4241250000005
4319,F,eh,226.56600029324403,731.5338571428572,1465.6675714285716,3157.548
4320,F,eh,204.49669821256336,577.8753636363637,1867.8136363636363,2706.0186363636367
4321,F,eh,206.25174325421932,593.544,1714.5727142857145,2970.866142857143
4322,F,eh,271.5336784091488,691.0561428571428,1646.4181428571428,2164.439428571429
4323,F,eh,219.1443514288018,720.9417142857144,1685.202142857143,2754.026142857143
4324,F,eh,220.31206883930716,673.4408333333333,2153.5851666666667,2691.447
4325,F,eh,228.830067519404,735.0815714285715,2087.8061428571427,3185.03
4326,F,eh,191.2134664853157,652.6123333333334,2324.2813333333334,3025.2503333333343
