idx,person,sex,phone,pitch_praat,f1_org_praat,f2_org_praat,f3_org_praat
4544,MLBC0,M,oy,112.4859807058903,511.4349333333333,1169.9736666666663,2440.206
4545,MCEM0,M,oy,91.19910480693876,669.6738823529411,1361.520058823529,2500.080117647059
4546,MRML0,M,oy,99.32454284452372,718.8234210526315,1634.865157894737,2829.3383157894737
4547,MBJK0,M,oy,113.26365586127235,567.2414444444444,1214.9461111111111,2473.4981111111115
4548,MPAB0,M,oy,130.61784438606102,636.2394000000002,1634.7180999999998,2923.7002
4549,MPFU0,M,oy,121.07631595193033,693.1237857142858,1093.888357142857,2503.944785714285
4550,MRKO0,M,oy,102.77092091827362,587.02495,1031.3986,2340.6533500000005
4551,MRVG0,M,oy,140.62288994265003,595.8655714285715,1508.2384285714286,2777.9815714285714
4552,MTDT0,M,oy,134.3723827205112,525.7202222222222,955.0555,2658.502111111111
4553,MMAR0,M,oy,124.01356651686449,595.393590909091,1100.9563636363634,2590.899590909091
4554,MMDS0,M,oy,116.15309295561856,578.6832857142857,1231.0892857142858,2358.8382857142856
4555,MTCS0,M,oy,112.22396069532913,576.4485000000001,1168.9868,2107.0761
4556,MGJC0,M,oy,117.02615800593308,623.9518799999998,1235.7912399999998,2397.84872
4557,MMGC0,M,oy,108.47191534893994,553.3890833333335,1009.505,2548.2295
4558,MFXS0,M,oy,101.48148237992754,520.4688181818182,1238.373818181818,2528.6330909090907
4559,MDED0,M,oy,129.1917654238067,601.5377222222222,1716.2795555555558,2690.7925
4560,MEFG0,M,oy,97.04304926557528,658.9781666666667,1228.7011666666667,2642.648333333333
4561,MARC0,M,oy,125.79395087071416,651.4229375,1272.4657500000003,2433.7881875000003
4562,MRJB1,M,oy,138.0926164027327,549.5699545454546,1310.3524545454543,2664.258818181818
4563,MBMA1,M,oy,117.28680730125258,613.1610000000001,1757.7294999999997,2685.2601875
4564,MKLR0,M,oy,126.0770167420063,616.4871875,1247.0836875,2479.7663125000004
4565,MDLR0,M,oy,105.33617228235336,588.2547333333334,1118.022066666667,2528.319733333333
4566,MMEB0,M,oy,109.9960943776347,674.1464444444445,1270.6200555555556,2130.216833333334
4567,MWBT0,M,oy,90.51665196389632,680.7975263157895,1277.3157368421053,2567.214368421052
4568,MREW1,M,oy,144.20960223566445,557.4577999999999,1286.83835,2545.4747
4569,MMAB0,M,oy,112.14370412314268,566.3177916666666,1184.7573333333332,2543.92525
4570,MDDC0,M,oy,145.26289187494646,552.6400625,1414.5753125,2512.724875
4571,MGRT0,M,oy,158.9467384904299,566.499,1322.532782608696,2841.9723478260858
4572,MJDA0,M,oy,118.76538593135714,724.2445625,1108.5571874999998,2755.9623125
4573,MKXL0,M,oy,117.70145852477673,625.7633181818182,1156.0945909090908,2562.504636363636
4574,MLBC0,M,oy,88.57944579481314,556.8190625,1249.0529375,2458.9295625
4575,MEDR0,M,oy,123.35055197394446,611.4919166666667,1252.7636666666665,2470.7065
4576,MCEF0,M,oy,127.05857829373798,556.7443636363637,1366.7099090909092,2598.0292727272727
4577,MJLB0,M,oy,117.92407934800735,495.20893749999993,1277.3158125,2459.361875
4578,MCTM0,M,oy,107.78117823975838,625.2969375,1221.3813125,2878.311125
4579,MMGC0,M,oy,114.26107471073244,541.9816000000001,1264.61072,2524.04808
4580,MKLS0,M,oy,127.90125869543776,669.5527058823529,1200.7933529411764,2325.285117647059
4581,MGRT0,M,oy,138.28391358172,598.3508125,1083.0320625,3002.9634375
4582,MAFM0,M,oy,143.95893651204537,683.6043333333332,1179.5145,2446.949583333333
4583,MPGL0,M,oy,125.61637983410763,560.856888888889,1177.7076111111112,2460.305166666667
4584,MJJG0,M,oy,123.7271658405504,612.3942222222222,1245.0812777777778,2287.353222222222
4585,MCTH0,M,oy,103.19998189176276,535.3141333333333,950.822,2532.7649333333334
4586,MTER0,M,oy,138.8618646321226,625.1184210526316,1280.3621052631577,2400.871105263158
4587,MREM0,M,oy,87.69250297394252,611.9663846153845,1277.2307692307693,2444.909384615384
4588,MRFL0,M,oy,157.9922898994429,482.2409411764706,1216.1309411764707,2527.054823529412
4589,MKJO0,M,oy,135.11042087446256,551.6536153846155,1230.2352307692308,2393.913769230769
4590,MRLJ1,M,oy,120.7750789877956,632.2746923076922,1233.8802307692308,2489.646153846154
4591,MTAT1,M,oy,129.5652647594663,603.7223,1293.02835,2328.1481000000003
4592,MTAA0,M,oy,132.78778060323373,586.2170000000001,995.137,2728.5655
4593,MRGM0,M,oy,135.0868485030826,816.2362499999999,1250.3641874999998,2588.1357499999995
4594,MDKS0,M,oy,125.8236149752086,582.5096315789474,1174.2587368421052,2449.77847368421
4595,MRMS0,M,oy,109.71823309142856,775.3868666666668,1641.3962666666666,2672.347733333334
4596,MFWK0,M,oy,135.5304192782078,675.3290909090908,1116.088909090909,2677.702318181818
4597,MCTW0,M,oy,101.26971761184852,540.0242,1185.1282,2418.9796
4598,MRLJ0,M,oy,99.25320002692644,698.2494666666666,1279.574,2523.3704666666667
4599,FGMD0,F,oy,203.3962865955863,609.1824666666665,1226.4129333333333,2547.549
4600,FECD0,F,oy,193.6885813732477,649.1667777777778,1285.5831111111113,2917.980666666667
4601,FCAU0,F,oy,230.7754655199681,648.302,1201.3034545454548,2421.366090909091
4602,FBCH0,F,oy,217.9271026852603,704.5185517241381,1519.868275862069,2847.0521034482763
4603,FBJL0,F,oy,190.529292875507,621.5894499999998,1217.40015,2508.3531000000003
4604,FLBW0,F,oy,218.4239701715676,655.7904,1324.5657,2662.2004
4605,FSKC0,F,oy,159.92421178805157,733.6324444444443,1254.3335555555557,2677.1404444444447
4606,FCJF0,F,oy,196.3809307847771,532.2274444444444,1720.3721111111108,2825.8373333333334
4607,FTMG0,F,oy,196.8252363253561,731.6739523809525,1860.6387619047616,2847.902428571429
4608,FGRW0,F,oy,195.85425282753485,639.77625,1212.4117500000002,2618.442875
4609,FSBK0,F,oy,229.5813293483983,646.8363043478261,1970.7380869565216,2806.238869565218
4610,FTAJ0,F,oy,192.22190576576867,582.1278571428572,1481.9087857142858,2447.1552857142856
4611,FCKE0,F,oy,201.72500550028712,607.3249230769231,1218.563615384615,2147.3072307692305
4612,FVMH0,F,oy,193.19097170669505,666.3615555555557,1450.0051666666668,2661.2653333333333
4613,FJKL0,F,oy,225.0750985317524,633.8726875,1703.051125,2665.4338125
4614,FMAH0,F,oy,246.7537507457164,625.7839545454545,1535.8866363636364,2831.0860909090907
4615,FPJF0,F,oy,214.25421750614368,694.7529130434783,1403.7184347826085,3133.327869565217
4616,FPJF0,F,oy,195.43015328483523,651.3371333333333,1479.4150000000002,2969.425
4617,FEME0,F,oy,136.18004792477436,653.687642857143,1531.1495,2480.2195714285717
4618,FSJK1,F,oy,190.46764303982755,650.750090909091,1482.3488181818182,2760.819409090909
4619,FSSB0,F,oy,183.2375963998793,725.4497692307693,1360.9293076923077,2820.8308461538463
4620,FDHC0,F,oy,208.16647353810384,623.7757058823528,1581.9108823529411,2565.4944705882363
4621,FSLB1,F,oy,196.4769978253303,645.6126666666667,1430.5224000000003,3131.010533333333
4622,FDRW0,F,oy,193.62060133053347,721.5903684210525,1470.4944736842108,2883.77552631579
4623,FMAF0,F,oy,205.64747382617512,559.1376666666667,1160.9482666666663,2659.3364000000006
4624,FEXM0,F,oy,198.12830338244683,667.42625,1242.64335,2694.7301500000003
4625,FRNG0,F,oy,242.3365178401203,627.7794166666666,1589.0265,3025.033625
4626,FEEH0,F,oy,243.91084778680843,704.2223571428573,1169.9280714285717,2856.2054285714285
4627,FECD0,F,oy,219.21979839126928,640.4867647058824,1501.370470588235,2865.021058823529
4628,FJLG0,F,oy,215.62750937305773,620.81575,1381.4009166666667,3059.0000000000005
4629,FSJS0,F,oy,195.69057637922185,617.0198181818182,1299.064363636364,2526.338272727273
4630,FMKF0,F,oy,223.2358267992215,656.82535,1582.984,2910.1798499999995
4631,FKKH0,F,oy,209.36071291214373,572.3675000000001,1538.651857142857,2604.7771428571427
4632,FVKB0,F,oy,208.8381474803113,615.7774615384616,1400.908076923077,2378.9931538461537
4633,FJXP0,F,oy,194.70944013788903,644.2686428571429,1228.1785,3005.8492142857144
4634,FALR0,F,oy,212.3144443886658,569.9516470588236,1492.600529411765,2517.1710000000003
4635,FKLH0,F,oy,209.90545833439916,628.1964,1468.2378666666668,2675.924266666667
4636,FALK0,F,oy,170.63106239054397,708.3936363636365,1468.0622727272728,2828.334545454545
4637,FHXS0,F,oy,170.89227384862383,690.9979444444446,1377.1874444444445,2906.6396111111108
4638,FREW0,F,oy,186.43348263268928,607.8747777777779,1231.387111111111,2772.999888888889
4639,FRJB0,F,oy,198.31907092129916,678.041105263158,1399.7023684210524,2757.266947368421
4640,FPAB1,F,oy,264.5968495611488,704.020275862069,1267.9373103448277,2733.8311724137943
4641,FBCG1,F,oy,207.22504931417336,640.3237333333333,1224.3140666666666,2665.9872666666665
4642,FMAH1,F,oy,193.08991066960655,559.3399565217393,1397.8089130434785,2768.3922608695657
4643,FSMA0,F,oy,199.04282604843596,585.7539375000001,1395.188,2436.1450625
4644,FJRP1,F,oy,174.29641867166762,517.3796363636365,1161.5745909090908,2762.951363636364
4645,FSCN0,F,oy,193.5425421969168,632.1537894736844,1356.6636315789476,2667.020736842105
4646,FKFB0,F,oy,211.78438407252068,707.9148333333334,1619.02775,3081.322583333333
4647,FNTB0,F,oy,171.90979437810395,570.5632857142856,1165.5385714285717,2403.152642857144
4648,FLJG0,F,oy,169.91746580902122,757.4189999999999,1070.85725,2729.0799166666666
4649,FSLB1,F,oy,209.5899384259483,697.910076923077,1598.0069230769234,2792.034615384616
4650,FPMY0,F,oy,208.91220450734133,660.6089375,1173.5582500000005,2674.3040625
4651,FBCH0,F,oy,223.0408662259863,687.960095238095,1533.0487619047622,2666.954476190476
4652,FLKD0,F,oy,206.68005875257847,532.0598666666666,1212.6255333333331,2875.280333333333
4653,FPAC0,F,oy,195.53907326568245,621.8473333333333,1351.7400555555555,2898.1695
4654,FEME0,F,oy,121.49833095328547,762.7927999999999,1370.485,2470.8589333333334
4655,FKSR0,F,oy,243.97554716150597,693.3243529411765,1697.702235294118,2818.782941176471
4656,FLKM0,F,oy,200.11978774408027,650.6571874999998,1321.7001875,2544.592000000001
4657,FAJW0,F,oy,192.37657447445687,598.6713333333331,1254.2677619047618,2786.915761904763
4658,FCJS0,F,oy,188.43650944434145,587.5119000000002,1689.0988000000002,2522.0346
4659,FSMS1,F,oy,223.89327700365465,568.4204166666667,1648.631708333333,3313.2391666666663
4660,FAPB0,F,oy,180.82662629975349,654.3272000000002,1256.0255333333334,2701.1636
4661,FJEN0,F,oy,212.8097674310195,721.7452727272728,1722.3293636363635,2708.3193636363635
4662,FVMH0,F,oy,214.59803836510912,749.6306666666668,1392.3335,2798.7220833333326
4663,FMCM0,F,oy,205.9935840186055,637.64535,1492.64215,2720.9234
4664,FLET0,F,oy,212.99053199290623,630.3967692307692,1323.044076923077,2895.735153846154
4665,FEDW0,F,oy,167.2981159271134,712.9275999999999,1051.7956499999998,2805.3217999999997
4666,FAJW0,F,oy,185.75019627460705,664.6201874999999,1287.3329375,2810.1263125
4667,FLJD0,F,oy,198.845205694059,543.429,1749.9657,2599.2759
4668,FRNG0,F,oy,230.9687665846564,658.9929583333334,1323.5831666666668,3144.504833333333
4669,FJCS0,F,oy,226.65401759069903,619.2470000000001,1322.5255384615386,2371.6514615384613
4670,FAWF0,F,oy,192.6622239550265,579.41275,1285.7902,2802.1359
4671,FJSP0,F,oy,232.37851664483247,653.356,1211.409666666667,3038.40775
4672,FAEM0,F,oy,187.78952894449063,545.0488,1269.7885333333331,2566.6160666666665
4673,FPAB1,F,oy,252.92368315366303,637.4116521739129,1494.421086956521,2496.526782608696
4674,FCAL1,F,oy,179.6473022743559,612.7676666666667,1092.5564166666666,2811.034
4675,FDXW0,F,oy,178.44617738575874,611.2384999999999,1518.4527222222223,2539.127833333333
4676,FLAS0,F,oy,136.2316230820758,765.5874615384616,1252.717076923077,2514.3906923076925
4677,FJLM0,F,oy,217.1995282446653,607.0810714285715,1404.0799285714288,3001.9343571428576
4678,FPKT0,F,oy,236.26642465227877,654.9581333333333,1282.3704666666667,2483.9132
4679,FTAJ0,F,oy,182.82109153370385,752.3047857142857,1460.6386428571427,2479.9567857142856
4680,FGWR0,F,oy,181.66285141992552,690.5014375000001,1398.22025,2807.6028125000007
4681,FJWB0,F,oy,166.84814240323058,692.6745454545455,1802.705,2768.457454545454
4682,FLBW0,F,oy,208.8407440278758,615.8894,1373.5534,2461.6070000000004
4683,FMJF0,F,oy,249.21448485618015,699.3766,1184.6233333333332,3064.1705999999995
4684,FTLH0,F,oy,195.3160156573311,590.9647500000001,1398.611458333333,2816.6113333333337
4685,FKLH0,F,oy,223.8899267833337,692.85445,1409.04165,2748.4982000000005
4686,FJAS0,F,oy,188.56165084441503,496.6643125,1358.5654375,2436.968125
4687,FSJW0,F,oy,200.14932757309012,597.90975,1661.4038125000002,2513.705625
4688,FALR0,F,oy,200.8260833495643,641.2997142857145,1256.0685714285714,2583.918571428572
4689,FGJD0,F,oy,202.44888313709973,633.2936666666666,1132.1487333333332,2812.745133333333
4690,FJRE0,F,oy,193.4088826696827,600.2176818181817,1224.7385454545454,2839.859363636364
4691,FGMD0,F,oy,208.6481449464752,640.4555,1472.72275,2536.49375
4692,FVMH0,F,oy,196.77077826200744,660.5386000000001,1420.087,2728.714
4693,FGCS0,F,oy,212.6030585781237,682.2608571428572,1447.8205,2601.449571428572
4694,FDAW0,F,oy,202.70838191382083,666.7679583333332,1302.965625,2617.508041666667
4695,FCAL1,F,oy,196.82331374505875,662.9996428571428,1354.176357142857,2821.069785714285
4696,FDTD0,F,oy,202.7039010796462,559.1391111111111,1400.087611111111,2377.738944444444
4697,FMLD0,F,oy,163.91134119662183,615.3426315789472,1280.1566842105262,2419.330789473685
4698,FNMR0,F,oy,161.0079273859987,727.5643076923078,1243.7040769230769,2184.3861538461542
4699,FDML0,F,oy,184.4002278108914,616.4356153846154,1491.5733846153844,2655.0679230769238
4700,FDMS0,F,oy,198.3188000904125,642.2725625,1426.8237500000002,2880.978625
4701,FEEH0,F,oy,239.61798437528248,597.320695652174,1583.8684347826088,2564.9590434782613
4702,FCKE0,F,oy,208.2977965193741,563.0786666666668,1537.710523809524,2147.6370952380958
4703,FMGD0,F,oy,156.71536307316882,663.3318571428572,1262.714642857143,2483.3165000000004
4704,FTLG0,F,oy,192.0822124397206,631.122,1182.8135,2291.760375
4705,FDKN0,F,oy,195.37154919715056,604.2296470588235,1136.7452352941175,2235.152882352941
4706,FJCS0,F,oy,230.17897063670443,623.8325000000001,1504.1936,2556.6707
4707,FJHK0,F,oy,196.76622587598575,604.1606363636364,1455.9174545454546,2584.1522727272727
4708,FLMA0,F,oy,181.76641784435895,652.5622666666666,1262.6737333333333,2727.129866666667
4709,FMJF0,F,oy,249.21448485618015,672.8758124999998,1535.9303125,2392.422625
4710,FSAH0,F,oy,180.1278229595986,634.4405714285714,1694.2097857142858,2828.076928571429
4711,FMLD0,F,oy,173.06160902441977,548.9574210526317,1296.377947368421,2566.5472631578946
4712,FGJD0,F,oy,209.30200266675735,662.0660869565218,1503.5827826086957,2606.9704782608696
4713,FRNG0,F,oy,266.29587039722725,630.2222083333334,1451.9074583333331,3055.506708333334
4714,FLOD0,F,oy,197.18587345682985,796.3035000000002,1350.7304444444444,2872.4489444444444
4715,FPAZ0,F,oy,217.85573804501777,669.1301000000001,1464.1416000000002,2588.8086000000003
4716,FLKD0,F,oy,182.8509684387198,608.424,1470.2154444444443,2793.964555555556
4717,FPAS0,F,oy,207.08239283282543,657.1039285714285,1313.902857142857,2556.6327142857144
4718,FSMM0,F,oy,237.7842539764807,529.4749230769231,1209.3153076923077,2871.4189230769234
4719,FCDR1,F,oy,187.4485047923364,515.7293333333333,1083.5552380952383,2349.474619047619
4720,FLTM0,F,oy,192.39518836141963,599.4551176470588,1371.2161176470588,2717.631588235294
4721,FALK0,F,oy,186.5019119416745,692.3186923076925,1655.6023846153844,2712.940307692307
4722,FMKF0,F,oy,190.0777744119788,588.5407058823529,1375.8996470588231,2495.773411764706
4723,FMAF0,F,oy,165.7944536686281,715.3570909090909,1289.1656363636364,2704.163181818182
4724,FNKL0,F,oy,193.30384187471932,574.6144666666665,1597.0385333333331,2705.3154
4725,FAPB0,F,oy,184.0690541185943,602.2209523809522,1415.5908095238096,2727.879904761905
4726,FDJH0,F,oy,221.5218337378185,679.8838461538463,1304.264153846154,2826.3984615384616
4727,FBLV0,F,oy,182.893313778565,636.5595625000001,1332.6488124999998,2463.67525
4728,FMBG0,F,oy,209.3941773050516,704.0054285714284,1448.706,2545.4627857142864
4729,FLJG0,F,oy,173.15304060110728,647.5567333333333,1213.5565333333332,2764.1849999999995
4730,FJKL0,F,oy,224.28351492779143,666.3516,1630.5558,2771.3832666666667
4731,FRJB0,F,oy,200.21019230528725,601.7789,1740.5948,2895.2339
4732,FNLP0,F,oy,213.3769869993297,635.1002,1579.02545,2891.17685
4733,FKDE0,F,oy,227.80507221449545,630.1802499999999,1510.507875,2875.762
4734,FKMS0,F,oy,176.01500582227217,566.6857222222222,1373.9968333333334,2708.195111111111
4735,FKAA0,F,oy,188.4140205326416,625.3774166666666,1526.3021666666666,2957.829666666667
4736,FJRB0,F,oy,222.0109625492773,608.2494444444444,1310.5023333333334,2468.7663888888887
4737,FKKH0,F,oy,195.9788666590149,597.495076923077,1413.321,2657.241692307692
4738,FCMR0,F,oy,162.63202426869302,576.779,1501.2006923076926,2573.231038461538
4739,FDKN0,F,oy,216.25010878743305,651.9124444444444,1261.1845555555558,2508.8169444444447
4740,FJAS0,F,oy,186.8157366024132,669.0157999999999,1388.1654666666668,2471.9502
4741,FGWR0,F,oy,185.0868239509956,590.2447692307693,1198.4556923076923,2538.4859230769225
4742,FDRD1,F,oy,211.03378531793567,634.7346842105264,1485.7945263157897,2732.989789473684
4743,FSMS1,F,oy,209.18856626115368,650.8689999999999,1449.3555217391302,3072.979260869565
4744,FDMS0,F,oy,199.4703620687788,676.6716153846154,1563.4620769230771,2821.7328461538464
4745,FDFB0,F,oy,185.28511681366285,748.2159230769231,1484.2491538461536,2567.261923076923
4746,FSKP0,F,oy,218.31909768587107,642.5087333333333,1216.7215333333334,2403.6178666666665
4747,FSMM0,F,oy,257.0631623201604,525.8703,1372.6147999999998,2760.8026499999987
4748,FPLS0,F,oy,227.4697671101864,648.5816666666668,1385.2183333333332,2476.625666666667
4749,FLHD0,F,oy,199.824223202764,646.7109333333333,1167.3776,2700.062866666667
4750,FLNH0,F,oy,179.1013680650138,701.4212222222222,1398.744444444444,2898.5593333333327
4751,FLOD0,F,oy,172.21883993510744,623.41075,1045.4418125,2827.9245
4752,FSSB0,F,oy,181.11704921187453,673.7259999999999,1395.9205833333333,2699.0116666666663
4753,FREH0,F,oy,184.90616573416057,590.2865000000002,1432.744625,2616.1430625000003
4754,FMML0,F,oy,146.94213764561874,702.1895000000001,1511.4889999999998,3019.653
4755,FPAD0,F,oy,208.06621208726733,650.0324666666668,1196.7514,2762.016466666667
4756,FLAG0,F,oy,203.90089097501595,633.9909375,1174.4435,2660.9906250000004
4757,FJCS0,F,oy,218.3503086178852,504.137705882353,1272.3994705882355,2504.0767647058824
4758,FNMR0,F,oy,201.8453503364863,725.3853636363636,1438.6036363636365,2534.465545454545
4759,FPAB1,F,oy,202.63754806685583,692.6403333333333,1306.97275,2830.424333333334
4760,FCMH0,F,oy,163.67861998796994,687.9622222222221,1357.1554999999998,2559.5264999999995
4761,FMJU0,F,oy,196.67584886719365,678.7689375,1218.7975,2630.527812500001
4762,FTLH0,F,oy,190.01460551061552,611.4963333333333,1527.7254666666668,2696.230733333333
4763,FSLS0,F,oy,212.31268841639024,646.3103076923077,1411.711769230769,2526.9389999999994
4764,FKLH0,F,oy,241.0527588531395,567.7164999999999,1504.14675,2679.081166666667
4765,FISB0,F,oy,220.55717937880505,660.5356363636363,1594.153090909091,2618.4699090909094
4766,FLMC0,F,oy,188.92296752719932,628.8565,1436.3389,2832.5351
4767,FMAH1,F,oy,213.13170055814575,575.5597333333334,1362.085,2550.43
4768,FJSP0,F,oy,232.37851664483247,534.7911333333334,1128.5383333333334,3277.4737333333333
4769,FRLL0,F,oy,241.13546107759868,641.7828333333333,1320.6562777777776,2742.1170555555564
4770,FMJF0,F,oy,247.11407307063465,667.2335555555554,1609.992888888889,2580.6897777777776
4771,FVKB0,F,oy,202.37324007448976,560.8206363636365,1479.632272727273,2651.0157272727274
4772,FHLM0,F,oy,204.669248162202,556.9118947368421,1597.206052631579,2673.2925789473684
4773,FLTM0,F,oy,183.33883868257024,540.6543125000001,1326.123375,2827.664125
4774,FTBR0,F,oy,180.82197444369692,636.7837857142856,1563.6052142857145,2691.903
4775,FHLM0,F,oy,194.56338927519965,597.5476,1401.1814000000002,2715.5916666666662
4776,FRAM1,F,oy,201.97908843064056,667.1388888888891,1268.4219999999998,2351.0921666666677
4777,FISB0,F,oy,223.9718680659424,585.365619047619,1372.754380952381,2644.199142857143
4778,FCMM0,F,oy,212.1731455031447,658.2795714285713,1384.6812857142857,2865.622357142857
4779,FTMG0,F,oy,198.92684987453637,705.5636666666668,1358.9918,2789.1637333333333
4780,FGMB0,F,oy,204.51479803803736,612.7342222222222,1221.4305555555557,2501.605055555556
4781,FJSK0,F,oy,192.4692880936921,652.2734285714286,1392.5843571428572,2394.697142857144
4782,FMCM0,F,oy,205.9935840186055,654.7472105263157,1405.2126315789474,2797.2764210526307
4783,FSDJ0,F,oy,173.4368158092467,611.5657857142858,1376.924142857143,2427.4718571428566
4784,FBCH0,F,oy,211.85797882412209,630.9277647058824,1582.6960588235297,2666.4438823529413
4785,FELC0,F,oy,208.18210642188004,573.1221333333334,1334.4947333333332,2669.201866666666
4786,FJWB0,F,oy,150.66520325867768,713.9261538461537,1436.662076923077,2732.6843846153843
4787,FJSP0,F,oy,227.53559439180177,638.1571333333333,1286.1106666666667,3154.2180666666663
4788,FCMG0,F,oy,180.0279113789537,644.9142307692308,1230.7774615384617,2773.653153846154
4789,FNMR0,F,oy,181.0341631121749,555.3542399999999,1304.05048,2416.79776
4790,FCEG0,F,oy,239.40226479338943,548.2324444444445,1724.017222222222,2653.339
4791,FCMH0,F,oy,174.91648823308236,618.7538095238094,1591.7926666666667,2517.4219523809525
4792,FJSJ0,F,oy,169.18530730982678,593.3779411764706,1289.2233529411765,2589.613352941177
4793,FJRE0,F,oy,190.7609061382943,570.4655714285715,1558.6072142857145,2658.043714285715
4794,FEEH0,F,oy,244.50539401859095,574.6647777777777,1463.7722777777778,2374.276111111112
4795,FMKC0,F,oy,214.56388635264665,509.2892499999999,1265.2739375,2532.6820625
4796,FSGF0,F,oy,210.05934125560768,668.0444444444443,1285.1475,2378.7313333333336
4797,FBMH0,F,oy,180.03724209620276,589.8756363636363,1194.2432727272726,2474.0313636363635
4798,FADG0,F,oy,232.3010152772024,493.95484210526337,1174.5447368421053,2700.3215789473684
4799,MPCS0,M,ay,116.00727745519649,683.03705,1482.0943499999998,2667.0100500000003
4800,MEFG0,M,ay,97.75686345132456,672.6211052631579,1169.1054210526315,2663.7200526315783
4801,MREB0,M,ay,110.37368270855508,695.5262916666666,1274.0799583333337,2233.311083333333
4802,MREM0,M,ay,88.52213192333797,702.8571499999999,1491.7359999999996,2568.1251500000003
4803,MSMR0,M,ay,161.25578679103745,739.7886470588235,1357.070588235294,2530.5709411764706
4804,MRFK0,M,ay,100.7112213368402,643.3392307692308,1356.3701538461537,2259.621461538461
4805,MDRD0,M,ay,118.77439814542214,631.3313333333332,1592.8083888888889,2632.0006666666663
4806,MKLS1,M,ay,119.3834786560454,723.8426153846153,1352.279692307692,2653.7252307692306
4807,MDLF0,M,ay,114.03115353300504,676.9582666666666,1423.9169333333334,2124.385
4808,MRCW0,M,ay,116.32842609035688,557.5961111111111,1469.9911111111112,2444.3506666666663
4809,MCRC0,M,ay,110.98577497911388,762.2428461538461,1464.187923076923,2631.440615384616
4810,MJDM0,M,ay,113.6485579516318,748.9139999999999,1427.14725,2692.529666666667
4811,MNTW0,M,ay,134.49676834430343,638.798,1588.458,2342.4485454545456
4812,MMLM0,M,ay,120.50810626480563,721.8551333333332,1485.5998,2243.2746
4813,MDNS0,M,ay,118.51740640870425,597.7001428571429,1463.7414999999996,2481.804285714285
4814,MRLJ0,M,ay,103.08418915256097,592.1212222222223,1562.438222222222,2556.195
4815,MJFH0,M,ay,112.29906157721358,744.9438181818182,1422.1126363636365,2482.0770909090907
4816,MGSH0,M,ay,113.01326530427804,697.1173846153847,1384.7608461538462,2390.1127692307696
4817,MDMA0,M,ay,150.65166920545062,746.5690952380952,1412.9551904761906,2817.917666666667
4818,MCEM0,M,ay,85.81392706450475,593.1622222222222,1539.329222222222,2271.124666666667
4819,MTPR0,M,ay,95.25598072421852,709.3803,1558.8378,2587.0974
4820,MSMC0,M,ay,127.15672393996692,696.9666363636366,1464.8008181818184,2619.8594545454544
4821,MGJC0,M,ay,135.57297501735846,631.2213333333333,1751.333888888889,2396.3914444444445
4822,MWAR0,M,ay,137.31318699025394,601.8618333333334,1587.341666666667,2241.2232500000005
4823,MLEL0,M,ay,125.73548547420404,702.1017692307693,1383.7615384615383,2453.055461538462
4824,MTAB0,M,ay,95.56265959055314,629.5208421052632,1417.7074736842103,2254.755052631579
4825,MJAC0,M,ay,96.24585168355648,681.542875,1196.98475,2198.8446875
4826,MJKR0,M,ay,107.40727127873596,539.2445833333335,1592.4664166666669,2325.33025
4827,MMDS0,M,ay,128.26746179069232,630.683625,1429.3472499999998,2301.827375
4828,MMAB1,M,ay,100.86093405686624,632.929619047619,1275.7943333333333,2551.1510476190474
4829,MJXL0,M,ay,119.57037926867136,747.4336875,1436.627,2738.073
4830,MRJH0,M,ay,144.09867353969028,700.1444666666669,1388.7026666666666,2345.5306
4831,MEJL0,M,ay,128.9442085138021,517.9930909090909,1743.525090909091,2335.298727272727
4832,MTLB0,M,ay,136.19714727933868,615.6329999999999,1784.9257692307694,2682.057461538461
4833,MKDT0,M,ay,136.49869656511967,667.2101818181817,1505.7625,2395.557818181818
4834,MGMM0,M,ay,124.4580311044828,655.9696956521738,1317.405,2459.3143478260863
4835,MBJK0,M,ay,130.96345426860174,672.1571333333333,1313.1212000000005,2472.4165333333326
4836,MJAR0,M,ay,162.82886866065544,537.47375,1909.638625,2361.32475
4837,MMDG0,M,ay,106.04434536459816,559.3349166666666,1506.5579166666666,2309.9771666666666
4838,MGSH0,M,ay,106.11400616148724,695.9240714285714,1382.680857142857,2551.767071428571
4839,MBJK0,M,ay,114.99251829173208,580.24,1682.8165,2381.1979166666665
4840,MRHL0,M,ay,123.51851597111047,682.2296111111114,1447.4622222222222,2502.398333333333
4841,MWGR0,M,ay,97.64955575996346,673.0218571428571,1579.7142857142858,2181.892285714285
4842,MPGR0,M,ay,112.63874102791468,591.1173,1376.6183,2311.3106
4843,MCSH0,M,ay,150.0566716619878,736.9883571428571,1367.3266428571428,2626.8875
4844,MCMB0,M,ay,107.20581474927354,660.0718,1459.322,2486.8033
4845,MMAR0,M,ay,115.8550879728708,756.3293181818183,1581.811409090909,2365.491909090909
4846,MJLG1,M,ay,111.9105849892559,564.0363000000001,1674.6823,2519.7581
4847,MJEB1,M,ay,124.0953432244174,724.2736500000001,1661.1487999999997,2397.4647
4848,MRJS0,M,ay,117.80547237041088,582.5150000000001,1603.3911,2312.3914
4849,MHIT0,M,ay,125.1461737663344,638.4258000000001,1404.2044,2466.3584
4850,MBAR0,M,ay,123.72248704224616,663.9202857142857,1471.409,2158.4991428571425
4851,MRES0,M,ay,128.83224957632282,804.5275714285715,1190.097785714286,2506.996785714286
